0.000000 1.151626 3
0.005000 1.044961 0
0.010000 0.776129 0
0.015000 0.429727 0
0.020000 0.095238 0
0.025000 -0.166332 0
0.030000 -0.329183 0
0.035000 -0.394173 4
0.040000 -0.379986 0
0.045000 -0.316355 0
0.050000 -0.235212 0
0.055000 -0.160713 0
0.060000 -0.103850 0
0.065000 -0.064273 0
0.070000 -0.036178 0
0.075000 -0.013471 0
0.080000 0.007939 0
0.085000 0.030106 0
0.090000 0.053793 0
0.095000 0.079134 0
0.100000 0.105980 0
0.105000 0.134045 0
0.110000 0.162952 0
0.115000 0.192247 0
0.120000 0.221413 0
0.125000 0.249884 0
0.130000 0.277060 0
0.135000 0.302329 0
0.140000 0.325088 0
0.145000 0.344768 0
0.150000 0.360854 0
0.155000 0.372910 0
0.160000 0.380598 0
0.165000 0.383691 5
0.170000 0.382087 0
0.175000 0.375813 0
0.180000 0.365020 0
0.185000 0.349983 0
0.190000 0.331087 0
0.195000 0.308806 0
0.200000 0.283690 0
0.205000 0.256336 0
0.210000 0.227369 0
0.215000 0.197416 0
0.220000 0.167082 0
0.225000 0.136936 0
0.230000 0.107489 0
0.235000 0.079186 0
0.240000 0.052393 0
0.245000 0.027398 0
0.250000 0.004406 0
0.255000 -0.016453 0
0.260000 -0.035123 0
0.265000 -0.051608 0
0.270000 -0.065968 0
0.275000 -0.078306 0
0.280000 -0.088755 0
0.285000 -0.097473 0
0.290000 -0.104631 0
0.295000 -0.110402 0
0.300000 -0.114963 0
0.305000 -0.118480 0
0.310000 -0.121109 0
0.315000 -0.122993 0
0.320000 -0.124261 0
0.325000 -0.125026 0
0.330000 -0.125384 0
0.335000 -0.125265 0
0.340000 -0.124248 0
0.345000 -0.123236 0
0.350000 -0.122229 0
0.355000 -0.121227 0
0.360000 -0.120230 0
0.365000 -0.119238 0
0.370000 -0.118251 0
0.375000 -0.117269 0
0.380000 -0.116291 0
0.385000 -0.115318 0
0.390000 -0.114349 0
0.395000 -0.113383 0
0.400000 -0.112418 0
0.405000 -0.111451 0
0.410000 -0.110478 0
0.415000 -0.109488 0
0.420000 -0.108467 0
0.425000 -0.107390 0
0.430000 -0.106218 0
0.435000 -0.104894 0
0.440000 -0.103332 0
0.445000 -0.101410 0
0.450000 -0.098961 0
0.455000 -0.095766 0
0.460000 -0.091544 0
0.465000 -0.085960 0
0.470000 -0.078626 0
0.475000 -0.069129 0
0.480000 -0.057058 0
0.485000 -0.042055 0
0.490000 -0.023872 0
0.495000 -0.002440 0
0.500000 0.022073 0
0.505000 0.049206 0
0.510000 0.078182 0
0.515000 0.107915 0
0.520000 0.137057 0
0.525000 0.164091 0
0.530000 0.187455 0
0.535000 0.205689 0
0.540000 0.217586 0
0.545000 0.222327 1
0.550000 0.219570 0
0.555000 0.209495 0
0.560000 0.192782 0
0.565000 0.170538 0
0.570000 0.144174 0
0.575000 0.115256 0
0.580000 0.085345 0
0.585000 0.055826 0
0.590000 0.027702 0
0.595000 0.001277 0
0.600000 -0.024313 0
0.605000 -0.051568 0
0.610000 -0.084476 0
0.615000 -0.126766 0
0.620000 -0.178244 0
0.625000 -0.230702 0
0.630000 -0.266472 2
0.635000 -0.261416 0
0.640000 -0.190727 0
0.645000 -0.035208 0
0.650000 0.210450 0
0.655000 0.524661 0
0.660000 0.847715 0
0.665000 1.089686 0
0.670000 1.166760 3
0.675000 1.046095 0
0.680000 0.767363 0
0.685000 0.418598 0
0.690000 0.089064 0
0.695000 -0.162842 0
0.700000 -0.314250 0
0.705000 -0.368455 4
0.710000 -0.346172 0
0.715000 -0.278461 0
0.720000 -0.197218 0
0.725000 -0.125192 0
0.730000 -0.071501 0
0.735000 -0.034465 0
0.740000 -0.007849 0
0.745000 0.014259 0
0.750000 0.035591 0
0.755000 0.057916 0
0.760000 0.081838 0
0.765000 0.107413 0
0.770000 0.134453 0
0.775000 0.162643 0
0.780000 0.191580 0
0.785000 0.220787 0
0.790000 0.249724 0
0.795000 0.277805 0
0.800000 0.304417 0
0.805000 0.328936 0
0.810000 0.350757 0
0.815000 0.369315 0
0.820000 0.384109 0
0.825000 0.394725 0
0.830000 0.400852 0
0.835000 0.402301 5
0.840000 0.399010 0
0.845000 0.391050 0
0.850000 0.378619 0
0.855000 0.362037 0
0.860000 0.341730 0
0.865000 0.318212 0
0.870000 0.292062 0
0.875000 0.263901 0
0.880000 0.234366 0
0.885000 0.204088 0
0.890000 0.173671 0
0.895000 0.143668 0
0.900000 0.114572 0
0.905000 0.086800 0
0.910000 0.060690 0
0.915000 0.036496 0
0.920000 0.014391 0
0.925000 -0.005529 0
0.930000 -0.023237 0
0.935000 -0.038767 0
0.940000 -0.052202 0
0.945000 -0.063662 0
0.950000 -0.073297 0
0.955000 -0.081276 0
0.960000 -0.087774 0
0.965000 -0.092971 0
0.970000 -0.097038 0
0.975000 -0.100142 0
0.980000 -0.102433 0
0.985000 -0.104049 0
0.990000 -0.105111 0
0.995000 -0.105723 0
1.000000 -0.105976 0
1.005000 -0.105225 0
1.010000 -0.104308 0
1.015000 -0.103395 0
1.020000 -0.102487 0
1.025000 -0.101584 0
1.030000 -0.100685 0
1.035000 -0.099790 0
1.040000 -0.098900 0
1.045000 -0.098014 0
1.050000 -0.097132 0
1.055000 -0.096254 0
1.060000 -0.095379 0
1.065000 -0.094505 0
1.070000 -0.093630 0
1.075000 -0.092750 0
1.080000 -0.091855 0
1.085000 -0.090933 0
1.090000 -0.089963 0
1.095000 -0.088908 0
1.100000 -0.087715 0
1.105000 -0.086305 0
1.110000 -0.084564 0
1.115000 -0.082333 0
1.120000 -0.079400 0
1.125000 -0.075496 0
1.130000 -0.070288 0
1.135000 -0.063394 0
1.140000 -0.054394 0
1.145000 -0.042868 0
1.150000 -0.028439 0
1.155000 -0.010834 0
1.160000 0.010052 0
1.165000 0.034084 0
1.170000 0.060839 0
1.175000 0.089568 0
1.180000 0.119204 0
1.185000 0.148405 0
1.190000 0.175641 0
1.195000 0.199322 0
1.200000 0.217950 0
1.205000 0.230274 0
1.210000 0.235427 1
1.215000 0.233028 0
1.220000 0.223231 0
1.225000 0.206703 0
1.230000 0.184553 0
1.235000 0.158205 0
1.240000 0.129249 0
1.245000 0.099272 0
1.250000 0.069685 0
1.255000 0.041504 0
1.260000 0.015031 0
1.265000 -0.010635 0
1.270000 -0.038080 0
1.275000 -0.071379 0
1.280000 -0.114240 0
1.285000 -0.166151 0
1.290000 -0.218227 0
1.295000 -0.251962 2
1.300000 -0.242578 0
1.305000 -0.165096 0
1.310000 -0.000869 0
1.315000 0.253482 0
1.320000 0.572311 0
1.325000 0.890570 0
1.330000 1.115257 0
1.335000 1.165691 3
1.340000 1.019257 0
1.345000 0.725115 0
1.350000 0.374169 0
1.355000 0.052637 0
1.360000 -0.186236 0
1.365000 -0.323800 0
1.370000 -0.366143 4
1.375000 -0.335801 0
1.380000 -0.264540 0
1.385000 -0.183515 0
1.390000 -0.113718 0
1.395000 -0.062522 0
1.400000 -0.027273 0
1.405000 -0.001567 0
1.410000 0.020258 0
1.415000 0.041636 0
1.420000 0.064136 0
1.425000 0.088263 0
1.430000 0.114026 0
1.435000 0.141219 0
1.440000 0.169514 0
1.445000 0.198498 0
1.450000 0.227685 0
1.455000 0.256530 0
1.460000 0.284444 0
1.465000 0.310808 0
1.470000 0.335004 0
1.475000 0.356428 0
1.480000 0.374525 0
1.485000 0.388802 0
